,GameID,Season,SeasonType,Status,Day,DateTime,AwayTeam,HomeTeam,AwayTeamID,HomeTeamID,AwayTeamScore,HomeTeamScore,Updated,Period,TimeRemainingMinutes,TimeRemainingSeconds,PointSpread,OverUnder,AwayTeamMoneyLine,HomeTeamMoneyLine,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,TournamentID,Bracket,Round,AwayTeamSeed,HomeTeamSeed,AwayTeamPreviousGameID,HomeTeamPreviousGameID,AwayTeamPreviousGlobalGameID,HomeTeamPreviousGlobalGameID,TournamentDisplayOrder,TournamentDisplayOrderForHomeTeam,IsClosed,GameEndDateTime,HomeRotationNumber,AwayRotationNumber,TopTeamPreviousGameId,BottomTeamPreviousGameId,Channel,NeutralVenue,AwayPointSpreadPayout,HomePointSpreadPayout,OverPayout,UnderPayout,DateTimeUTC,Attendance,Stadium,Periods
40,72582,2026,1,Final,2025-11-10T00:00:00,2025-11-10T11:30:00,MOLL,HOFST,730,128,74.0,116.0,2025-11-11T00:31:21,F,0.0,0.0,,,,,60072582,60000730,60000128,,,,,,,,,,,Scrambled,True,2025-11-10T13:17:00,,,,,FloC,False,,,,,2025-11-10T16:30:00,2432.0,"{'StadiumID': 212, 'Active': True, 'Name': 'Mack Sports Complex', 'Address': None, 'City': 'Hempstead', 'State': 'NY', 'Zip': None, 'Country': None, 'Capacity': 5023, 'GeoLat': 40.719681, 'GeoLong': -73.596865}","[{'PeriodID': 116909, 'GameID': 72582, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 38, 'HomeScore': 58}, {'PeriodID': 116913, 'GameID': 72582, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 36, 'HomeScore': 57}]"
0,67830,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,UOZC,SDAK,1300,321,60.0,112.0,2025-11-10T00:27:56,F,0.0,0.0,,,,,60067830,60001300,60000321,,,,,,,,,,,Scrambled,True,2025-11-09T15:44:14,,,,,Summ,False,,,,,2025-11-09T19:00:00,1060.0,"{'StadiumID': 192, 'Active': True, 'Name': 'Sanford Coyote Sports Center', 'Address': None, 'City': 'Vermillion', 'State': 'SD', 'Zip': None, 'Country': None, 'Capacity': 6004, 'GeoLat': 42.790111, 'GeoLong': -96.927806}","[{'PeriodID': 116855, 'GameID': 67830, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 67}, {'PeriodID': 116867, 'GameID': 67830, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 28, 'HomeScore': 45}]"
1,68157,2026,1,Final,2025-11-09T00:00:00,2025-11-09T13:00:00,PENN,AMERCN,161,265,72.0,78.0,2025-11-10T00:27:56,F,0.0,0.0,-0.9,143.2,-100.0,-105.0,60068157,60000161,60000265,,,,,,,,,,,Scrambled,True,2025-11-09T15:17:41,284224.0,284223.0,,,ESPN+,False,-109.0,-98.0,-103.0,-104.0,2025-11-09T18:00:00,1621.0,"{'StadiumID': 321, 'Active': True, 'Name': 'Bender Arena', 'Address': None, 'City': 'Washington', 'State': 'DC', 'Zip': None, 'Country': None, 'Capacity': 3400, 'GeoLat': 38.937778, 'GeoLong': -77.09}","[{'PeriodID': 116844, 'GameID': 68157, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 34, 'HomeScore': 39}, {'PeriodID': 116860, 'GameID': 68157, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 38, 'HomeScore': 39}]"
2,68158,2026,1,Final,2025-11-09T00:00:00,2025-11-09T12:00:00,NHAMP,HARVRD,14,164,70.0,80.0,2025-11-10T00:27:56,F,0.0,0.0,-14.4,136.7,873.0,-1669.0,60068158,60000014,60000164,,,,,,,,,,,Scrambled,True,2025-11-09T13:58:27,284220.0,284219.0,,,ESPN+,False,-101.0,-104.0,-103.0,-102.0,2025-11-09T17:00:00,784.0,"{'StadiumID': 118, 'Active': True, 'Name': 'Lavietes Pavilion', 'Address': None, 'City': 'Cambridge', 'State': 'MA', 'Zip': None, 'Country': None, 'Capacity': 1636, 'GeoLat': 42.368218, 'GeoLong': -71.125291}","[{'PeriodID': 116838, 'GameID': 68158, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 44, 'HomeScore': 30}, {'PeriodID': 116841, 'GameID': 68158, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 25, 'HomeScore': 50}]"
3,68297,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,MARIST,DART,176,165,70.0,52.0,2025-11-10T00:27:56,F,0.0,0.0,-1.4,128.4,97.0,-118.0,60068297,60000176,60000165,,,,,,,,,,,Scrambled,True,2025-11-09T15:58:44,640.0,639.0,,,ESPN+,False,-102.0,-102.0,-105.0,-100.0,2025-11-09T19:00:00,894.0,"{'StadiumID': 353, 'Active': True, 'Name': 'Edward Leede Arena', 'Address': None, 'City': 'Hanover', 'State': 'NH', 'Zip': None, 'Country': None, 'Capacity': 2100, 'GeoLat': 43.703056, 'GeoLong': -72.283333}","[{'PeriodID': 116852, 'GameID': 68297, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 37, 'HomeScore': 32}, {'PeriodID': 116870, 'GameID': 68297, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 19}]"
4,68298,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,TXAM,OKST,270,113,58.0,81.0,2025-11-10T00:27:56,F,0.0,0.0,2.1,161.8,-137.0,115.0,60068298,60000270,60000113,,,,,,,,,,,Scrambled,True,2025-11-09T16:23:57,643.0,642.0,,,ESPN2,False,-106.0,-100.0,-104.0,-102.0,2025-11-09T19:00:00,7501.0,"{'StadiumID': 216, 'Active': True, 'Name': 'Gallagher-Iba Arena', 'Address': None, 'City': 'Stillwater', 'State': 'OK', 'Zip': None, 'Country': None, 'Capacity': 13611, 'GeoLat': 36.125833, 'GeoLong': -97.065}","[{'PeriodID': 116854, 'GameID': 68298, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 27, 'HomeScore': 40}, {'PeriodID': 116875, 'GameID': 68298, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 41}]"
5,68299,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,CORNEL,ILLST,162,204,60.0,70.0,2025-11-10T00:27:56,F,0.0,0.0,-6.0,152.5,215.0,-271.0,60068299,60000162,60000204,,,,,,,,,,,Scrambled,True,2025-11-09T16:07:56,636.0,635.0,,,ESPN+,False,-101.0,-104.0,-100.0,-104.0,2025-11-09T19:00:00,4086.0,"{'StadiumID': 34, 'Active': True, 'Name': 'CEFCU Arena', 'Address': None, 'City': 'Normal', 'State': 'IL', 'Zip': None, 'Country': None, 'Capacity': 9600, 'GeoLat': 40.510606, 'GeoLong': -88.999011}","[{'PeriodID': 116851, 'GameID': 68299, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 30, 'HomeScore': 32}, {'PeriodID': 116868, 'GameID': 68299, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 31, 'HomeScore': 39}]"
6,68935,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,VERM,BROWN,15,163,83.0,78.0,2025-11-10T00:27:56,F,0.0,0.0,4.7,121.4,-222.0,180.0,60068935,60000015,60000163,,,,,,,,,,,Scrambled,True,2025-11-09T16:40:12,284229.0,284228.0,,,ESPN+,False,-101.0,-105.0,-104.0,-102.0,2025-11-09T19:00:00,764.0,"{'StadiumID': 285, 'Active': True, 'Name': 'Pizzitola Sports Center', 'Address': None, 'City': 'Providence', 'State': 'RI', 'Zip': None, 'Country': None, 'Capacity': 2800, 'GeoLat': 41.831743, 'GeoLong': -71.398043}","[{'PeriodID': 116850, 'GameID': 68935, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 22, 'HomeScore': 30}, {'PeriodID': 116869, 'GameID': 68935, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 38, 'HomeScore': 31}, {'PeriodID': 116879, 'GameID': 68935, 'Number': 3, 'Name': 'OT', 'Type': 'Overtime', 'AwayScore': 14, 'HomeScore': 14}, {'PeriodID': 116882, 'GameID': 68935, 'Number': 4, 'Name': 'OT2', 'Type': 'Overtime', 'AwayScore': 8, 'HomeScore': 3}]"
7,69079,2026,1,Final,2025-11-09T00:00:00,2025-11-09T15:00:00,LEHI,WVIR,260,107,44.0,64.0,2025-11-10T00:27:56,F,0.0,0.0,-16.2,129.3,992.0,-2142.0,60069079,60000260,60000107,,,,,,,,,,,Scrambled,True,2025-11-09T17:03:15,284233.0,284232.0,,,ESPN+,False,-103.0,-103.0,-103.0,-101.0,2025-11-09T20:00:00,10264.0,"{'StadiumID': 106, 'Active': True, 'Name': 'WVU Coliseum', 'Address': None, 'City': 'Morgantown', 'State': 'WV', 'Zip': None, 'Country': None, 'Capacity': 14000, 'GeoLat': 39.649167, 'GeoLong': -79.981111}","[{'PeriodID': 116863, 'GameID': 69079, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 19, 'HomeScore': 39}, {'PeriodID': 116880, 'GameID': 69079, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 25, 'HomeScore': 25}]"
8,69080,2026,1,Final,2025-11-09T00:00:00,2025-11-09T20:30:00,WASH,BAYL,249,108,64.0,72.0,2025-11-10T00:27:56,F,0.0,0.0,-6.0,145.1,200.0,-251.0,60069080,60000249,60000108,,,,,,,,,,,Scrambled,True,2025-11-09T22:48:46,664.0,663.0,,,ESPN,False,-107.0,-100.0,-104.0,-101.0,2025-11-10T01:30:00,6542.0,"{'StadiumID': 596, 'Active': True, 'Name': 'Foster Pavilion', 'Address': None, 'City': 'Waco', 'State': 'TX', 'Zip': None, 'Country': None, 'Capacity': 7000, 'GeoLat': 31.556698, 'GeoLong': -97.121613}","[{'PeriodID': 116904, 'GameID': 69080, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 30, 'HomeScore': 35}, {'PeriodID': 116906, 'GameID': 69080, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 34, 'HomeScore': 37}]"
9,69081,2026,1,Final,2025-11-09T00:00:00,2025-11-09T15:00:00,DXST,ARZST,750,255,61.0,75.0,2025-11-10T00:27:56,F,0.0,0.0,-12.5,141.4,612.0,-978.0,60069081,60000750,60000255,,,,,,,,,,,Scrambled,True,2025-11-09T16:56:41,647.0,646.0,,,ESPN+,False,-104.0,-104.0,-101.0,-103.0,2025-11-09T20:00:00,5862.0,"{'StadiumID': 137, 'Active': True, 'Name': 'Desert Financial Arena', 'Address': None, 'City': 'Tempe', 'State': 'AZ', 'Zip': None, 'Country': None, 'Capacity': 14198, 'GeoLat': 33.424524, 'GeoLong': -111.930948}","[{'PeriodID': 116864, 'GameID': 69081, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 23, 'HomeScore': 36}, {'PeriodID': 116877, 'GameID': 69081, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 38, 'HomeScore': 39}]"
10,69263,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,SDKST,NIOWA,314,206,54.0,60.0,2025-11-10T00:27:56,F,0.0,0.0,-9.7,139.5,393.0,-546.0,60069263,60000314,60000206,,,,,,,,,,,Scrambled,True,2025-11-09T15:58:33,634.0,633.0,,,ESPN+,False,-104.0,-100.0,-102.0,-103.0,2025-11-09T19:00:00,3657.0,"{'StadiumID': 397, 'Active': True, 'Name': 'McLeod Center', 'Address': None, 'City': 'Cedar Falls', 'State': 'IA', 'Zip': None, 'Country': None, 'Capacity': 6650, 'GeoLat': 42.51395, 'GeoLong': -92.46714}","[{'PeriodID': 116847, 'GameID': 69263, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 23, 'HomeScore': 26}, {'PeriodID': 116861, 'GameID': 69263, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 31, 'HomeScore': 34}]"
11,69739,2026,1,Final,2025-11-09T00:00:00,2025-11-09T17:00:00,IDHST,SDST,72,212,53.0,68.0,2025-11-10T00:27:56,F,0.0,0.0,-19.9,125.6,1587.0,-8111.0,60069739,60000072,60000212,,,,,,,,,,,Scrambled,True,2025-11-09T18:57:48,654.0,654.0,,,MWN,False,-105.0,-102.0,-103.0,-103.0,2025-11-09T22:00:00,11526.0,"{'StadiumID': 83, 'Active': True, 'Name': 'Viejas Arena', 'Address': None, 'City': 'San Diego', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 12414, 'GeoLat': 32.77375, 'GeoLong': -117.074583}","[{'PeriodID': 116885, 'GameID': 69739, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 19, 'HomeScore': 32}, {'PeriodID': 116892, 'GameID': 69739, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 33, 'HomeScore': 36}]"
12,69740,2026,1,Final,2025-11-09T00:00:00,2025-11-09T16:30:00,VAMIL,MISSR,290,280,63.0,98.0,2025-11-10T00:27:56,F,0.0,0.0,-21.8,150.6,1947.0,-7995.0,60069740,60000290,60000280,,,,,,,,,,,Scrambled,True,2025-11-09T18:42:07,649.0,648.0,,,SECN,False,-101.0,-105.0,-104.0,-104.0,2025-11-09T21:30:00,7986.0,"{'StadiumID': 62, 'Active': True, 'Name': 'Mizzou Arena', 'Address': None, 'City': 'Columbia', 'State': 'MO', 'Zip': None, 'Country': None, 'Capacity': 15061, 'GeoLat': 38.93237, 'GeoLong': -92.33303}","[{'PeriodID': 116883, 'GameID': 69740, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 37, 'HomeScore': 46}, {'PeriodID': 116888, 'GameID': 69740, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 26, 'HomeScore': 52}]"
13,69741,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,LIPSC,MERC,40,284,71.0,85.0,2025-11-10T00:27:56,F,0.0,0.0,-3.7,146.0,133.0,-162.0,60069741,60000040,60000284,,,,,,,,,,,Scrambled,True,2025-11-09T15:44:34,284227.0,284227.0,,,ESPN+,False,-107.0,-100.0,-102.0,-102.0,2025-11-09T19:00:00,604.0,"{'StadiumID': 236, 'Active': True, 'Name': 'Hawkins Arena', 'Address': None, 'City': 'Macon', 'State': 'GA', 'Zip': None, 'Country': None, 'Capacity': 3500, 'GeoLat': 32.829722, 'GeoLong': -83.651944}","[{'PeriodID': 116849, 'GameID': 69741, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 43}, {'PeriodID': 116862, 'GameID': 69741, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 39, 'HomeScore': 43}]"
14,69742,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,LEMYN,BOWLGR,427,181,56.0,77.0,2025-11-10T00:27:56,F,0.0,0.0,-10.7,143.2,535.0,-788.0,60069742,60000427,60000181,,,,,,,,,,,Scrambled,True,2025-11-09T16:01:30,284231.0,284230.0,,,ESPN+,False,-107.0,-97.0,-106.0,-99.0,2025-11-09T19:00:00,1944.0,"{'StadiumID': 222, 'Active': True, 'Name': 'Stroh Center', 'Address': None, 'City': 'Bowling Green', 'State': 'OH', 'Zip': None, 'Country': None, 'Capacity': 4387, 'GeoLat': 41.375343, 'GeoLong': -83.624711}","[{'PeriodID': 116848, 'GameID': 69742, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 33, 'HomeScore': 34}, {'PeriodID': 116871, 'GameID': 69742, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 22, 'HomeScore': 43}]"
15,69743,2026,1,Final,2025-11-09T00:00:00,2025-11-09T13:00:00,COPPST,JMAD,200,126,65.0,78.0,2025-11-10T00:27:56,F,0.0,0.0,-17.1,131.2,1072.0,-2526.0,60069743,60000200,60000126,,,,,,,,,,,Scrambled,True,2025-11-09T15:13:09,284226.0,284225.0,,,ESPN+,False,-103.0,-102.0,-101.0,-106.0,2025-11-09T18:00:00,2665.0,"{'StadiumID': 486, 'Active': True, 'Name': 'Atlantic Union Bank Center', 'Address': None, 'City': 'Harrisonburg', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 8500, 'GeoLat': 38.430437, 'GeoLong': -78.859574}","[{'PeriodID': 116840, 'GameID': 69743, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 26, 'HomeScore': 40}, {'PeriodID': 116858, 'GameID': 69743, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 39, 'HomeScore': 38}]"
16,69744,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,CSUNR,NDAK,121,71,86.0,79.0,2025-11-10T00:27:56,F,0.0,0.0,5.6,147.9,-245.0,197.0,60069744,60000121,60000071,,,,,,,,,,,Scrambled,True,2025-11-09T16:15:43,638.0,637.0,,,Summ,False,-101.0,-104.0,-102.0,-104.0,2025-11-09T19:00:00,1479.0,"{'StadiumID': 336, 'Active': True, 'Name': 'Betty Engelstad Sioux Center', 'Address': None, 'City': 'Grand Forks', 'State': 'ND', 'Zip': None, 'Country': None, 'Capacity': 3140, 'GeoLat': 47.927641, 'GeoLong': -97.071438}","[{'PeriodID': 116853, 'GameID': 69744, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 41, 'HomeScore': 34}, {'PeriodID': 116874, 'GameID': 69744, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 45, 'HomeScore': 44}]"
17,69745,2026,1,Final,2025-11-09T00:00:00,2025-11-09T13:00:00,MARQ,IND,65,93,71.0,93.0,2025-11-10T00:27:56,F,0.0,0.0,-2.8,146.0,121.0,-146.0,60069745,60000065,60000093,,,,,,,,,,,Scrambled,True,2025-11-09T15:10:05,631.0,632.0,,,ESPN,True,-105.0,-102.0,-103.0,-103.0,2025-11-09T18:00:00,14017.0,"{'StadiumID': 352, 'Active': True, 'Name': 'United Center', 'Address': None, 'City': 'Chicago', 'State': 'IL', 'Zip': None, 'Country': None, 'Capacity': 20917, 'GeoLat': 41.880556, 'GeoLong': -87.674167}","[{'PeriodID': 116842, 'GameID': 69745, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 35, 'HomeScore': 52}, {'PeriodID': 116859, 'GameID': 69745, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 36, 'HomeScore': 41}]"
18,69746,2026,1,Final,2025-11-09T00:00:00,2025-11-09T14:00:00,DU,IPFW,708,315,52.0,127.0,2025-11-10T00:27:56,F,0.0,0.0,,,,,60069746,60000708,60000315,,,,,,,,,,,Scrambled,True,2025-11-09T15:54:08,,,,,ESPN+,False,,,,,2025-11-09T19:00:00,970.0,"{'StadiumID': 416, 'Active': True, 'Name': 'Allen County War Memorial Coliseum', 'Address': None, 'City': 'Fort Wayne', 'State': 'IN', 'Zip': None, 'Country': None, 'Capacity': 13000, 'GeoLat': 41.115556, 'GeoLong': -85.124444}","[{'PeriodID': 116856, 'GameID': 69746, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 24, 'HomeScore': 65}, {'PeriodID': 116872, 'GameID': 69746, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 28, 'HomeScore': 62}]"
19,70254,2026,1,Final,2025-11-09T00:00:00,2025-11-09T18:00:00,NEOM,COLST,316,217,69.0,90.0,2025-11-10T00:27:56,F,0.0,0.0,-13.4,142.3,718.0,-1233.0,60070254,60000316,60000217,,,,,,,,,,,Scrambled,True,2025-11-09T19:53:57,660.0,659.0,,,MWN,False,-102.0,-104.0,-101.0,-103.0,2025-11-09T23:00:00,6405.0,"{'StadiumID': 155, 'Active': True, 'Name': 'Moby Arena', 'Address': None, 'City': 'Fort Collins', 'State': 'CO', 'Zip': None, 'Country': None, 'Capacity': 8083, 'GeoLat': 40.575669, 'GeoLong': -105.093403}","[{'PeriodID': 116893, 'GameID': 70254, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 35, 'HomeScore': 44}, {'PeriodID': 116898, 'GameID': 70254, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 33, 'HomeScore': 45}]"
20,70352,2026,1,Final,2025-11-09T00:00:00,2025-11-09T18:00:00,MANH,USC,171,246,77.0,106.0,2025-11-10T00:27:56,F,0.0,0.0,-26.0,144.1,2433.0,-18540.0,60070352,60000171,60000246,,,,,,,,,,,Scrambled,True,2025-11-09T20:02:11,658.0,657.0,,,B1G+,False,-105.0,-102.0,-103.0,-103.0,2025-11-09T23:00:00,4378.0,"{'StadiumID': 84, 'Active': True, 'Name': 'Galen Center', 'Address': None, 'City': 'Los Angeles', 'State': 'CA', 'Zip': None, 'Country': None, 'Capacity': 10258, 'GeoLat': 34.021, 'GeoLong': -118.28}","[{'PeriodID': 116889, 'GameID': 70352, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 34, 'HomeScore': 51}, {'PeriodID': 116899, 'GameID': 70352, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 43, 'HomeScore': 55}]"
21,70353,2026,1,Final,2025-11-09T00:00:00,2025-11-09T17:00:00,UCDV,PORT,118,340,58.0,62.0,2025-11-10T00:27:56,F,0.0,0.0,-1.9,140.0,102.0,-124.0,60070353,60000118,60000340,,,,,,,,,,,Scrambled,True,2025-11-09T19:07:28,653.0,652.0,,,ESPN+,False,-103.0,-103.0,-104.0,-102.0,2025-11-09T22:00:00,948.0,"{'StadiumID': 254, 'Active': True, 'Name': 'Chiles Center', 'Address': None, 'City': 'Portland', 'State': 'OR', 'Zip': None, 'Country': None, 'Capacity': 4852, 'GeoLat': 45.575, 'GeoLong': -122.728}","[{'PeriodID': 116884, 'GameID': 70353, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 30, 'HomeScore': 29}, {'PeriodID': 116894, 'GameID': 70353, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 29, 'HomeScore': 33}]"
22,70634,2026,1,Final,2025-11-09T00:00:00,2025-11-09T15:00:00,DEN,MONST,319,74,70.0,68.0,2025-11-10T00:27:56,F,0.0,0.0,-7.0,135.3,244.0,-313.0,60070634,60000319,60000074,,,,,,,,,,,Scrambled,True,2025-11-09T16:50:30,645.0,644.0,,,ESPN+,False,-102.0,-103.0,-104.0,-102.0,2025-11-09T20:00:00,2591.0,"{'StadiumID': 73, 'Active': True, 'Name': 'Brick Breeden Fieldhouse ', 'Address': None, 'City': 'Bozeman', 'State': 'MT', 'Zip': None, 'Country': None, 'Capacity': 6772, 'GeoLat': 45.6633, 'GeoLong': -111.0506}","[{'PeriodID': 116865, 'GameID': 70634, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 35, 'HomeScore': 35}, {'PeriodID': 116876, 'GameID': 70634, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 34, 'HomeScore': 32}]"
23,70966,2026,1,Final,2025-11-09T00:00:00,2025-11-09T18:30:00,SOUMIS,SC,143,267,73.0,77.0,2025-11-10T00:27:56,F,0.0,0.0,-16.2,136.3,969.0,-1945.0,60070966,60000143,60000267,,,,,,,,,,,Scrambled,True,2025-11-09T21:00:36,662.0,661.0,,,SECN,False,-103.0,-101.0,-104.0,-102.0,2025-11-09T23:30:00,11420.0,"{'StadiumID': 33, 'Active': True, 'Name': 'Colonial Life Arena', 'Address': None, 'City': 'Columbia', 'State': 'SC', 'Zip': None, 'Country': None, 'Capacity': 18000, 'GeoLat': 33.995, 'GeoLong': -81.037222}","[{'PeriodID': 116896, 'GameID': 70966, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 32, 'HomeScore': 35}, {'PeriodID': 116902, 'GameID': 70966, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 33, 'HomeScore': 30}, {'PeriodID': 116905, 'GameID': 70966, 'Number': 3, 'Name': 'OT', 'Type': 'Overtime', 'AwayScore': 8, 'HomeScore': 12}]"
24,70967,2026,1,Final,2025-11-09T00:00:00,2025-11-09T18:00:00,GRMBST,HOWRD,312,195,68.0,65.0,2025-11-10T00:27:56,F,0.0,0.0,-4.2,141.4,150.0,-184.0,60070967,60000312,60000195,,,,,,,,,,,Scrambled,True,2025-11-09T20:14:17,284235.0,284234.0,,,ESPN+,False,-105.0,-101.0,-104.0,-104.0,2025-11-09T23:00:00,1653.0,"{'StadiumID': 363, 'Active': True, 'Name': 'Burr Gymnasium', 'Address': None, 'City': 'Washington', 'State': 'DC', 'Zip': None, 'Country': None, 'Capacity': 2700, 'GeoLat': 38.9264, 'GeoLong': -77.0221}","[{'PeriodID': 116890, 'GameID': 70967, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 30, 'HomeScore': 31}, {'PeriodID': 116900, 'GameID': 70967, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 38, 'HomeScore': 34}]"
25,70968,2026,1,Final,2025-11-09T00:00:00,2025-11-09T15:00:00,LYON,LOUTCH,507,137,32.0,86.0,2025-11-10T00:27:56,F,0.0,0.0,,,,,60070968,60000507,60000137,,,,,,,,,,,Scrambled,True,2025-11-09T16:51:27,,,,,ESPN+,False,,,,,2025-11-09T20:00:00,2046.0,"{'StadiumID': 180, 'Active': True, 'Name': 'Thomas Assembly Center', 'Address': None, 'City': 'Ruston', 'State': 'LA', 'Zip': None, 'Country': None, 'Capacity': 8000, 'GeoLat': 32.5321, 'GeoLong': -92.6584}","[{'PeriodID': 116866, 'GameID': 70968, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 20, 'HomeScore': 44}, {'PeriodID': 116881, 'GameID': 70968, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 12, 'HomeScore': 42}]"
26,70969,2026,1,Final,2025-11-09T00:00:00,2025-11-09T18:00:00,FLATL,LIBRTY,145,84,63.0,82.0,2025-11-10T00:27:56,F,0.0,0.0,-7.0,141.4,265.0,-343.0,60070969,60000145,60000084,,,,,,,,,,,Scrambled,True,2025-11-09T19:54:45,656.0,655.0,,,ESPN+,False,-102.0,-102.0,-102.0,-102.0,2025-11-09T23:00:00,3722.0,"{'StadiumID': 493, 'Active': True, 'Name': 'Liberty Arena', 'Address': None, 'City': 'Lynchburg', 'State': 'VA', 'Zip': None, 'Country': None, 'Capacity': 4000, 'GeoLat': 37.349356, 'GeoLong': -79.180225}","[{'PeriodID': 116891, 'GameID': 70969, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 28, 'HomeScore': 44}, {'PeriodID': 116897, 'GameID': 70969, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 35, 'HomeScore': 37}]"
27,70970,2026,1,Final,2025-11-09T00:00:00,2025-11-09T13:00:00,NCC,APPLST,197,331,50.0,70.0,2025-11-10T00:27:56,F,0.0,0.0,-9.7,126.5,373.0,-519.0,60070970,60000197,60000331,,,,,,,,,,,Scrambled,True,2025-11-09T14:59:47,284222.0,284221.0,,,ESPN+,False,-105.0,-102.0,-102.0,-102.0,2025-11-09T18:00:00,1487.0,"{'StadiumID': 348, 'Active': True, 'Name': 'Holmes Convocation Center', 'Address': None, 'City': 'Boone', 'State': 'NC', 'Zip': None, 'Country': None, 'Capacity': 8325, 'GeoLat': 36.210624, 'GeoLong': -81.675952}","[{'PeriodID': 116843, 'GameID': 70970, 'Number': 1, 'Name': '1', 'Type': 'Half', 'AwayScore': 17, 'HomeScore': 35}, {'PeriodID': 116857, 'GameID': 70970, 'Number': 2, 'Name': '2', 'Type': 'Half', 'AwayScore': 33, 'HomeScore': 35}]"
